K,Sample_Name,State,state_abbr,index,population_label,Longitude,Latitude,cluster,ancestry
10,Quercus_104,Arkansas,AR,02,02-Hempstead (AR),-93.648285,33.768616,cluster_7,1e-5
10,Quercus_104,Arkansas,AR,02,02-Hempstead (AR),-93.648285,33.768616,cluster_8,0.99991
10,Quercus_104,Arkansas,AR,02,02-Hempstead (AR),-93.648285,33.768616,cluster_9,1e-5
10,Quercus_104,Arkansas,AR,02,02-Hempstead (AR),-93.648285,33.768616,cluster_10,1e-5
10,Quercus_111,Louisiana,LA,05,05-Union (AR/LA),-92.36497,32.89137,cluster_1,1e-5
10,Quercus_111,Louisiana,LA,05,05-Union (AR/LA),-92.36497,32.89137,cluster_2,1e-5
10,Quercus_111,Louisiana,LA,05,05-Union (AR/LA),-92.36497,32.89137,cluster_3,0.011349
10,Quercus_111,Louisiana,LA,05,05-Union (AR/LA),-92.36497,32.89137,cluster_4,1e-5
10,Quercus_111,Louisiana,LA,05,05-Union (AR/LA),-92.36497,32.89137,cluster_5,0.204186
10,Quercus_111,Louisiana,LA,05,05-Union (AR/LA),-92.36497,32.89137,cluster_6,0.755268
10,Quercus_111,Louisiana,LA,05,05-Union (AR/LA),-92.36497,32.89137,cluster_7,0.023034
10,Quercus_111,Louisiana,LA,05,05-Union (AR/LA),-92.36497,32.89137,cluster_8,0.006113
10,Quercus_111,Louisiana,LA,05,05-Union (AR/LA),-92.36497,32.89137,cluster_9,1e-5
10,Quercus_111,Louisiana,LA,05,05-Union (AR/LA),-92.36497,32.89137,cluster_10,1e-5
10,Quercus_114,Louisiana,LA,05,05-Union (AR/LA),-92.36458,32.89093,cluster_1,1e-5
10,Quercus_114,Louisiana,LA,05,05-Union (AR/LA),-92.36458,32.89093,cluster_2,1e-5
10,Quercus_114,Louisiana,LA,05,05-Union (AR/LA),-92.36458,32.89093,cluster_3,1e-5
10,Quercus_114,Louisiana,LA,05,05-Union (AR/LA),-92.36458,32.89093,cluster_4,1e-5
10,Quercus_114,Louisiana,LA,05,05-Union (AR/LA),-92.36458,32.89093,cluster_5,1e-5
10,Quercus_114,Louisiana,LA,05,05-Union (AR/LA),-92.36458,32.89093,cluster_6,0.99991
10,Quercus_114,Louisiana,LA,05,05-Union (AR/LA),-92.36458,32.89093,cluster_7,1e-5
10,Quercus_114,Louisiana,LA,05,05-Union (AR/LA),-92.36458,32.89093,cluster_8,1e-5
10,Quercus_114,Louisiana,LA,05,05-Union (AR/LA),-92.36458,32.89093,cluster_9,1e-5
10,Quercus_114,Louisiana,LA,05,05-Union (AR/LA),-92.36458,32.89093,cluster_10,1e-5
10,Quercus_115,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.116322,33.6862,cluster_1,1e-5
10,Quercus_115,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.116322,33.6862,cluster_2,1e-5
10,Quercus_115,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.116322,33.6862,cluster_3,1e-5
10,Quercus_115,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.116322,33.6862,cluster_4,1e-5
10,Quercus_115,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.116322,33.6862,cluster_5,1e-5
10,Quercus_115,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.116322,33.6862,cluster_6,1e-5
10,Quercus_115,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.116322,33.6862,cluster_7,1e-5
10,Quercus_115,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.116322,33.6862,cluster_8,1e-5
10,Quercus_115,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.116322,33.6862,cluster_9,1e-5
10,Quercus_115,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.116322,33.6862,cluster_10,0.99991
10,Quercus_117,Arkansas,AR,02,02-Hempstead (AR),-93.648149,33.769443,cluster_1,0.999904
10,Quercus_117,Arkansas,AR,02,02-Hempstead (AR),-93.648149,33.769443,cluster_2,1e-5
10,Quercus_117,Arkansas,AR,02,02-Hempstead (AR),-93.648149,33.769443,cluster_3,1e-5
10,Quercus_117,Arkansas,AR,02,02-Hempstead (AR),-93.648149,33.769443,cluster_4,1e-5
10,Quercus_117,Arkansas,AR,02,02-Hempstead (AR),-93.648149,33.769443,cluster_5,1e-5
10,Quercus_117,Arkansas,AR,02,02-Hempstead (AR),-93.648149,33.769443,cluster_6,1e-5
10,Quercus_117,Arkansas,AR,02,02-Hempstead (AR),-93.648149,33.769443,cluster_7,1e-5
10,Quercus_117,Arkansas,AR,02,02-Hempstead (AR),-93.648149,33.769443,cluster_8,1e-5
10,Quercus_117,Arkansas,AR,02,02-Hempstead (AR),-93.648149,33.769443,cluster_9,1.6e-5
10,Quercus_117,Arkansas,AR,02,02-Hempstead (AR),-93.648149,33.769443,cluster_10,1e-5
10,Quercus_118,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_1,1e-5
10,Quercus_118,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_2,0.999904
10,Quercus_118,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_3,1e-5
10,Quercus_118,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_4,1e-5
10,Quercus_118,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_5,1.2e-5
10,Quercus_118,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_6,1e-5
10,Quercus_118,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_7,1e-5
10,Quercus_118,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_8,1.4e-5
10,Quercus_118,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_9,1e-5
10,Quercus_118,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_10,1e-5
10,Quercus_121,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_1,0.937214
10,Quercus_121,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_2,1e-5
10,Quercus_121,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_3,1e-5
10,Quercus_121,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_4,1e-5
10,Quercus_121,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_5,1e-5
10,Quercus_121,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_6,1e-5
10,Quercus_121,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_7,1e-5
10,Quercus_121,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_8,1e-5
10,Quercus_121,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_9,1e-5
10,Quercus_121,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_10,0.062706
10,Quercus_122,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_1,1e-5
10,Quercus_122,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_2,1e-5
10,Quercus_122,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_3,1e-5
10,Quercus_122,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_4,1e-5
10,Quercus_122,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_5,0.99991
10,Quercus_122,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_6,1e-5
10,Quercus_122,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_7,1e-5
10,Quercus_122,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_8,1e-5
10,Quercus_122,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_9,1e-5
10,Quercus_122,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_10,1e-5
10,Quercus_123,Louisiana,LA,05,05-Union (AR/LA),-92.36307,32.89212,cluster_1,1e-5
10,Quercus_123,Louisiana,LA,05,05-Union (AR/LA),-92.36307,32.89212,cluster_2,1e-5
10,Quercus_123,Louisiana,LA,05,05-Union (AR/LA),-92.36307,32.89212,cluster_3,1e-5
10,Quercus_123,Louisiana,LA,05,05-Union (AR/LA),-92.36307,32.89212,cluster_4,1e-5
10,Quercus_123,Louisiana,LA,05,05-Union (AR/LA),-92.36307,32.89212,cluster_5,1e-5
10,Quercus_123,Louisiana,LA,05,05-Union (AR/LA),-92.36307,32.89212,cluster_6,0.99991
10,Quercus_123,Louisiana,LA,05,05-Union (AR/LA),-92.36307,32.89212,cluster_7,1e-5
10,Quercus_123,Louisiana,LA,05,05-Union (AR/LA),-92.36307,32.89212,cluster_8,1e-5
10,Quercus_123,Louisiana,LA,05,05-Union (AR/LA),-92.36307,32.89212,cluster_9,1e-5
10,Quercus_123,Louisiana,LA,05,05-Union (AR/LA),-92.36307,32.89212,cluster_10,1e-5
10,Quercus_124,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_1,1.2e-5
10,Quercus_124,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_2,1e-5
10,Quercus_124,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_3,1e-5
10,Quercus_124,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_4,1e-5
10,Quercus_124,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_5,0.999908
10,Quercus_124,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_6,1e-5
10,Quercus_124,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_7,1e-5
10,Quercus_124,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_8,1e-5
10,Quercus_124,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_9,1e-5
10,Quercus_124,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_10,1e-5
10,Quercus_126,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_1,1e-5
10,Quercus_126,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_2,1e-5
10,Quercus_126,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_3,1e-5
10,Quercus_126,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_4,1e-5
10,Quercus_126,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_5,1e-5
10,Quercus_126,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_6,1e-5
10,Quercus_126,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_7,1e-5
10,Quercus_126,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_8,1e-5
10,Quercus_126,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_9,1e-5
10,Quercus_126,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_10,0.99991
10,Quercus_127,Arkansas,AR,02,02-Hempstead (AR),-93.86207,33.73726,cluster_1,1e-5
10,Quercus_127,Arkansas,AR,02,02-Hempstead (AR),-93.86207,33.73726,cluster_2,1e-5
10,Quercus_127,Arkansas,AR,02,02-Hempstead (AR),-93.86207,33.73726,cluster_3,1e-5
10,Quercus_127,Arkansas,AR,02,02-Hempstead (AR),-93.86207,33.73726,cluster_4,1e-5
10,Quercus_127,Arkansas,AR,02,02-Hempstead (AR),-93.86207,33.73726,cluster_5,1e-5
10,Quercus_127,Arkansas,AR,02,02-Hempstead (AR),-93.86207,33.73726,cluster_6,1e-5
10,Quercus_127,Arkansas,AR,02,02-Hempstead (AR),-93.86207,33.73726,cluster_7,0.99991
10,Quercus_127,Arkansas,AR,02,02-Hempstead (AR),-93.86207,33.73726,cluster_8,1e-5
10,Quercus_127,Arkansas,AR,02,02-Hempstead (AR),-93.86207,33.73726,cluster_9,1e-5
10,Quercus_127,Arkansas,AR,02,02-Hempstead (AR),-93.86207,33.73726,cluster_10,1e-5
10,Quercus_128,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_1,1e-5
10,Quercus_128,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_2,1e-5
10,Quercus_128,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_3,1e-5
10,Quercus_128,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_4,1e-5
10,Quercus_128,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_5,1e-5
10,Quercus_128,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_6,0.99991
10,Quercus_128,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_7,1e-5
10,Quercus_128,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_8,1e-5
10,Quercus_128,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_9,1e-5
10,Quercus_128,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_10,1e-5
10,Quercus_129,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_1,1e-5
10,Quercus_129,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_2,1e-5
10,Quercus_129,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_3,1e-5
10,Quercus_129,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_4,1e-5
10,Quercus_129,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_5,1e-5
10,Quercus_129,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_6,1e-5
10,Quercus_129,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_7,0.99991
10,Quercus_129,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_8,1e-5
10,Quercus_129,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_9,1e-5
10,Quercus_129,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_10,1e-5
10,Quercus_131,Arkansas,AR,02,02-Hempstead (AR),-93.648285,33.768616,cluster_1,1e-5
10,Quercus_131,Arkansas,AR,02,02-Hempstead (AR),-93.648285,33.768616,cluster_2,1e-5
10,Quercus_131,Arkansas,AR,02,02-Hempstead (AR),-93.648285,33.768616,cluster_3,1e-5
10,Quercus_131,Arkansas,AR,02,02-Hempstead (AR),-93.648285,33.768616,cluster_4,1e-5
10,Quercus_131,Arkansas,AR,02,02-Hempstead (AR),-93.648285,33.768616,cluster_5,1e-5
10,Quercus_131,Arkansas,AR,02,02-Hempstead (AR),-93.648285,33.768616,cluster_6,1e-5
10,Quercus_131,Arkansas,AR,02,02-Hempstead (AR),-93.648285,33.768616,cluster_7,1e-5
10,Quercus_131,Arkansas,AR,02,02-Hempstead (AR),-93.648285,33.768616,cluster_8,0.99991
10,Quercus_131,Arkansas,AR,02,02-Hempstead (AR),-93.648285,33.768616,cluster_9,1e-5
10,Quercus_131,Arkansas,AR,02,02-Hempstead (AR),-93.648285,33.768616,cluster_10,1e-5
10,Quercus_135,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_1,0.99991
10,Quercus_135,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_2,1e-5
10,Quercus_135,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_3,1e-5
10,Quercus_135,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_4,1e-5
10,Quercus_135,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_5,1e-5
10,Quercus_135,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_6,1e-5
10,Quercus_135,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_7,1e-5
10,Quercus_135,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_8,1e-5
10,Quercus_135,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_9,1e-5
10,Quercus_135,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_10,1e-5
10,Quercus_138,Louisiana,LA,05,05-Union (AR/LA),-92.36312,32.89231,cluster_1,1e-5
10,Quercus_138,Louisiana,LA,05,05-Union (AR/LA),-92.36312,32.89231,cluster_2,1e-5
10,Quercus_138,Louisiana,LA,05,05-Union (AR/LA),-92.36312,32.89231,cluster_3,1e-5
10,Quercus_138,Louisiana,LA,05,05-Union (AR/LA),-92.36312,32.89231,cluster_4,1e-5
10,Quercus_138,Louisiana,LA,05,05-Union (AR/LA),-92.36312,32.89231,cluster_5,1e-5
10,Quercus_138,Louisiana,LA,05,05-Union (AR/LA),-92.36312,32.89231,cluster_6,0.99991
10,Quercus_138,Louisiana,LA,05,05-Union (AR/LA),-92.36312,32.89231,cluster_7,1e-5
10,Quercus_138,Louisiana,LA,05,05-Union (AR/LA),-92.36312,32.89231,cluster_8,1e-5
10,Quercus_138,Louisiana,LA,05,05-Union (AR/LA),-92.36312,32.89231,cluster_9,1e-5
10,Quercus_138,Louisiana,LA,05,05-Union (AR/LA),-92.36312,32.89231,cluster_10,1e-5
10,Quercus_140,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_1,1e-5
10,Quercus_140,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_2,1e-5
10,Quercus_140,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_3,1e-5
10,Quercus_140,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_4,1e-5
10,Quercus_140,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_5,1e-5
10,Quercus_140,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_6,1e-5
10,Quercus_140,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_7,1e-5
10,Quercus_140,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_8,0.99991
10,Quercus_140,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_9,1e-5
10,Quercus_140,Louisiana,LA,01,01-Caddo (LA),-94.01617,32.99099,cluster_10,1e-5
10,Quercus_142,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_1,1e-5
10,Quercus_142,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_2,0.99991
10,Quercus_142,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_3,1e-5
10,Quercus_142,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_4,1e-5
10,Quercus_142,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_5,1e-5
10,Quercus_142,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_6,1e-5
10,Quercus_142,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_7,1e-5
10,Quercus_142,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_8,1e-5
10,Quercus_142,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_9,1e-5
10,Quercus_142,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_10,1e-5
10,Quercus_144,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.171023,33.658186,cluster_1,1e-5
10,Quercus_144,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.171023,33.658186,cluster_2,1e-5
10,Quercus_144,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.171023,33.658186,cluster_3,0.553287
10,Quercus_144,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.171023,33.658186,cluster_4,1e-5
10,Quercus_144,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.171023,33.658186,cluster_5,1e-5
10,Quercus_144,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.171023,33.658186,cluster_6,1e-5
10,Quercus_144,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.171023,33.658186,cluster_7,1e-5
10,Quercus_144,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.171023,33.658186,cluster_8,1e-5
10,Quercus_144,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.171023,33.658186,cluster_9,0.228043
10,Quercus_144,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.171023,33.658186,cluster_10,0.2186
10,Quercus_145,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_1,1.6e-5
10,Quercus_145,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_2,1e-5
10,Quercus_145,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_3,1e-5
10,Quercus_145,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_4,1.5e-5
10,Quercus_145,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_5,1e-5
10,Quercus_145,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_6,1e-5
10,Quercus_145,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_7,0.999896
10,Quercus_145,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_8,1e-5
10,Quercus_145,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_9,1.3e-5
10,Quercus_145,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_10,1e-5
10,Quercus_147,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_1,1e-5
10,Quercus_147,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_2,0.99991
10,Quercus_147,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_3,1e-5
10,Quercus_147,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_4,1e-5
10,Quercus_147,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_5,1e-5
10,Quercus_147,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_6,1e-5
10,Quercus_147,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_7,1e-5
10,Quercus_147,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_8,1e-5
10,Quercus_147,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_9,1e-5
10,Quercus_147,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_10,1e-5
10,Quercus_150,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_1,1e-5
10,Quercus_150,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_2,0.999906
10,Quercus_150,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_3,1e-5
10,Quercus_150,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_4,1.3e-5
10,Quercus_150,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_5,1e-5
10,Quercus_150,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_6,1.1e-5
10,Quercus_150,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_7,1e-5
10,Quercus_150,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_8,1e-5
10,Quercus_150,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_9,1e-5
10,Quercus_150,Mississippi,MS,06,06-Covington (MS),-89.5579229,31.64054,cluster_10,1e-5
10,Quercus_152,Louisiana,LA,05,05-Union (AR/LA),-92.3632,32.89236,cluster_1,1e-5
10,Quercus_152,Louisiana,LA,05,05-Union (AR/LA),-92.3632,32.89236,cluster_2,1e-5
10,Quercus_152,Louisiana,LA,05,05-Union (AR/LA),-92.3632,32.89236,cluster_3,1e-5
10,Quercus_152,Louisiana,LA,05,05-Union (AR/LA),-92.3632,32.89236,cluster_4,1.1e-5
10,Quercus_152,Louisiana,LA,05,05-Union (AR/LA),-92.3632,32.89236,cluster_5,1.6e-5
10,Quercus_152,Louisiana,LA,05,05-Union (AR/LA),-92.3632,32.89236,cluster_6,1e-5
10,Quercus_152,Louisiana,LA,05,05-Union (AR/LA),-92.3632,32.89236,cluster_7,1e-5
10,Quercus_152,Louisiana,LA,05,05-Union (AR/LA),-92.3632,32.89236,cluster_8,0.999902
10,Quercus_152,Louisiana,LA,05,05-Union (AR/LA),-92.3632,32.89236,cluster_9,1e-5
10,Quercus_152,Louisiana,LA,05,05-Union (AR/LA),-92.3632,32.89236,cluster_10,1e-5
10,Quercus_157,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_1,1e-5
10,Quercus_157,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_2,1e-5
10,Quercus_157,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_3,0.99991
10,Quercus_157,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_4,1e-5
10,Quercus_157,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_5,1e-5
10,Quercus_157,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_6,1e-5
10,Quercus_157,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_7,1e-5
10,Quercus_157,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_8,1e-5
10,Quercus_157,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_9,1e-5
10,Quercus_157,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_10,1e-5
10,Quercus_158,Louisiana,LA,05,05-Union (AR/LA),-92.36458,32.89093,cluster_1,1e-5
10,Quercus_158,Louisiana,LA,05,05-Union (AR/LA),-92.36458,32.89093,cluster_2,1e-5
10,Quercus_158,Louisiana,LA,05,05-Union (AR/LA),-92.36458,32.89093,cluster_3,1e-5
10,Quercus_158,Louisiana,LA,05,05-Union (AR/LA),-92.36458,32.89093,cluster_4,1e-5
10,Quercus_158,Louisiana,LA,05,05-Union (AR/LA),-92.36458,32.89093,cluster_5,1e-5
10,Quercus_158,Louisiana,LA,05,05-Union (AR/LA),-92.36458,32.89093,cluster_6,0.99991
10,Quercus_158,Louisiana,LA,05,05-Union (AR/LA),-92.36458,32.89093,cluster_7,1e-5
10,Quercus_158,Louisiana,LA,05,05-Union (AR/LA),-92.36458,32.89093,cluster_8,1e-5
10,Quercus_158,Louisiana,LA,05,05-Union (AR/LA),-92.36458,32.89093,cluster_9,1e-5
10,Quercus_158,Louisiana,LA,05,05-Union (AR/LA),-92.36458,32.89093,cluster_10,1e-5
10,Quercus_159,Louisiana,LA,05,05-Union (AR/LA),-92.36326,32.89226,cluster_1,1e-5
